X,Y,Z,__index,__rangexy,return_idx,num_returns,reflectance,elongation,Normal change rate (1),Number of neighbors (r=1),Surface density (r=1),Eigenentropy (1),Anisotropy (1),Planarity (1),Linearity (1),Surface variation (1),Sphericity (1),Verticality (1),3rd eigenvalue (1),Noise
2.55800009,1.02400005,-0.57800001,11004.000000,2.755000,0.000000,1.000000,222.000000,15.000000,0.071161,365.000000,116.183105,0.611957,0.886102,0.372765,0.513337,0.071161,0.113898,0.234533,0.021185,1.000000
3.59400010,1.20099998,-0.88499999,11071.000000,3.789000,0.000000,1.000000,202.000000,15.000000,0.011142,6593.000000,2098.616943,0.614670,0.984563,0.354619,0.629943,0.011142,0.015437,0.052239,0.004319,1.000000
2.19600010,0.55299997,-0.44499999,11150.000000,2.264000,0.000000,2.000000,19.000000,4.000000,0.122795,78.000000,24.828171,0.739378,0.787753,0.303978,0.483775,0.122795,0.212247,0.190244,0.048951,1.000000
2.86899996,0.26899999,-0.63800001,11317.000000,2.882000,0.000000,1.000000,202.000000,13.000000,0.078473,2379.000000,757.259216,0.493575,0.884661,0.239105,0.645557,0.078473,0.115339,0.030644,0.016299,1.000000
2.99000001,0.24100000,-0.73000002,11332.000000,2.999000,0.000000,1.000000,192.000000,12.000000,0.053410,3408.000000,1084.800049,0.514905,0.928292,0.199168,0.729124,0.053410,0.071708,0.003028,0.013042,1.000000
3.52300000,-0.51400000,-0.69800001,11530.000000,3.561000,0.000000,1.000000,186.000000,15.000000,0.015997,7175.000000,2283.873291,0.627004,0.977232,0.377730,0.599502,0.015997,0.022768,0.055334,0.006190,1.000000
2.68799996,-0.63700002,-0.59500003,11624.000000,2.762000,0.000000,1.000000,166.000000,11.000000,0.098347,1413.000000,449.771851,0.473823,0.820492,0.466240,0.354252,0.098347,0.179508,0.159517,0.017618,1.000000
2.87400007,-1.02199996,-0.76999998,11729.000000,3.051000,0.000000,1.000000,4.000000,4.000000,0.064637,3119.000000,992.808533,0.494327,0.912792,0.174785,0.738007,0.064637,0.087208,0.000476,0.014400,1.000000
3.56900001,-1.47899997,-0.78200001,11791.000000,3.863000,0.000000,1.000000,152.000000,14.000000,0.011306,7302.000000,2324.298828,0.637060,0.983464,0.429599,0.553865,0.011306,0.016536,0.057439,0.004549,1.000000
3.15000010,-1.87600005,-0.85100001,11937.000000,3.666000,0.000000,1.000000,186.000000,12.000000,0.021691,4539.000000,1444.808594,0.556618,0.971256,0.267627,0.703630,0.021691,0.028744,0.040885,0.006673,1.000000
2.26999998,-1.65300000,-0.44000000,12064.000000,2.808000,0.000000,1.000000,224.000000,15.000000,0.131484,112.000000,35.650707,0.778174,0.747061,0.417840,0.329222,0.131484,0.252939,0.130920,0.055955,1.000000
3.11800003,-3.33400011,-0.67299998,12265.000000,4.564000,0.000000,1.000000,254.000000,15.000000,0.046911,2679.000000,852.752136,0.601384,0.933764,0.279473,0.654291,0.046911,0.066236,0.033486,0.015142,1.000000
3.18700004,-5.26100016,-0.52999997,12510.000000,6.151000,0.000000,2.000000,25.000000,6.000000,0.076006,1413.000000,449.771851,0.582847,0.884684,0.286562,0.598122,0.076006,0.115316,0.074241,0.021014,1.000000
2.71799994,3.31699991,-0.57800001,12677.000000,4.288000,0.000000,1.000000,22.000000,10.000000,0.017892,4105.000000,1306.661987,0.512246,0.975888,0.299382,0.676506,0.017892,0.024112,0.144014,0.004592,1.000000
3.02399993,2.23399997,-0.56699997,12944.000000,3.760000,0.000000,1.000000,254.000000,15.000000,0.091163,2361.000000,751.529602,0.541553,0.870472,0.161774,0.708698,0.091163,0.129528,0.006020,0.022588,1.000000
3.79900002,2.66100001,-0.81099999,12979.000000,4.638000,0.000000,1.000000,188.000000,12.000000,0.014183,6898.000000,2195.701416,0.680032,0.978188,0.494279,0.483909,0.014183,0.021812,0.060025,0.006459,1.000000
3.79099989,2.63700008,-0.80900002,12983.000000,4.618000,0.000000,1.000000,204.000000,13.000000,0.014058,6858.000000,2182.969238,0.678075,0.978509,0.485799,0.492709,0.014058,0.021491,0.059493,0.006385,1.000000
3.18000007,2.08299994,-0.59899998,13008.000000,3.801000,0.000000,1.000000,254.000000,15.000000,0.072425,3273.000000,1041.828247,0.576008,0.898479,0.198700,0.699779,0.072425,0.101521,0.008403,0.020737,1.000000
2.53500009,1.56799996,-0.48100001,13037.000000,2.980000,0.000000,2.000000,10.000000,4.000000,0.160661,149.000000,47.428173,0.824627,0.716654,0.196942,0.519712,0.160661,0.283346,0.259329,0.078708,1.000000
3.64100003,2.03099990,-0.86799997,13097.000000,4.169000,0.000000,1.000000,214.000000,14.000000,0.013979,5878.000000,1871.025513,0.636502,0.980220,0.375390,0.604830,0.013979,0.019780,0.048846,0.005728,1.000000
3.87500000,1.95299995,-0.73000002,13135.000000,4.339000,0.000000,1.000000,224.000000,15.000000,0.012962,6811.000000,2168.008545,0.676195,0.979552,0.536585,0.442968,0.012962,0.020448,0.054118,0.005735,1.000000
2.45600009,1.08399999,-0.52800000,13193.000000,2.685000,0.000000,2.000000,12.000000,3.000000,0.070210,152.000000,48.383102,0.776367,0.887390,0.378683,0.508708,0.070210,0.112610,0.243332,0.036190,1.000000
3.41100001,0.58899999,-0.72299999,13451.000000,3.461000,0.000000,1.000000,226.000000,15.000000,0.019014,6071.000000,1932.459229,0.574924,0.972505,0.391008,0.581497,0.019014,0.027495,0.052161,0.005855,1.000000
3.45000005,0.54100001,-0.88499999,13469.000000,3.492000,0.000000,1.000000,136.000000,9.000000,0.013012,6213.000000,1977.659302,0.574075,0.981638,0.374503,0.607134,0.013012,0.018362,0.057989,0.004153,1.000000
3.26900005,-0.03700000,-0.69099998,13644.000000,3.269000,0.000000,1.000000,218.000000,15.000000,0.029536,5579.000000,1775.850830,0.585883,0.960812,0.248410,0.712402,0.029536,0.039188,0.040818,0.009985,1.000000
2.91599989,-0.34799999,-0.55299997,13716.000000,2.937000,0.000000,1.000000,248.000000,15.000000,0.085659,2765.000000,880.126831,0.524561,0.880022,0.160692,0.719330,0.085659,0.119978,0.024076,0.020309,1.000000
2.68300009,-0.34900001,-0.50999999,13726.000000,2.706000,0.000000,1.000000,200.000000,15.000000,0.094570,1037.000000,330.087341,0.538930,0.811188,0.618905,0.192283,0.094570,0.188812,0.235482,0.020807,1.000000
3.19499993,-0.66100001,-0.67299998,13805.000000,3.262000,0.000000,1.000000,115.000000,10.000000,0.036717,5070.000000,1613.831055,0.566618,0.950507,0.248985,0.701522,0.036717,0.049493,0.037213,0.011116,1.000000
3.13800001,-0.91799998,-0.58899999,13898.000000,3.270000,0.000000,1.000000,87.000000,13.000000,0.053277,4551.000000,1448.628296,0.540582,0.924054,0.273613,0.650441,0.053277,0.075946,0.026793,0.013632,1.000000
3.63700008,-1.17700005,-0.75999999,13922.000000,3.823000,0.000000,1.000000,85.000000,7.000000,0.011995,7660.000000,2438.253662,0.641061,0.981523,0.503418,0.478105,0.011995,0.018477,0.058707,0.004692,1.000000
3.74000001,-1.22700000,-0.69700003,13928.000000,3.936000,0.000000,1.000000,50.000000,13.000000,0.009925,8243.000000,2623.828369,0.661681,0.984126,0.567621,0.416505,0.009925,0.015874,0.061307,0.004173,1.000000
3.32299995,-1.29200006,-0.85299999,13970.000000,3.565000,0.000000,1.000000,170.000000,12.000000,0.018348,6022.000000,1916.862061,0.583804,0.975409,0.291079,0.684330,0.018348,0.024591,0.048162,0.006290,1.000000
3.31100011,-1.35599995,-0.77200001,13995.000000,3.578000,0.000000,1.000000,202.000000,13.000000,0.020872,5986.000000,1905.402954,0.590298,0.971713,0.298656,0.673057,0.020872,0.028287,0.046748,0.007188,1.000000
3.39100003,-1.97899997,-0.70400000,14151.000000,3.927000,0.000000,1.000000,200.000000,12.000000,0.020715,5717.000000,1819.777588,0.616548,0.969907,0.392553,0.577354,0.020715,0.030093,0.053016,0.007399,1.000000
3.79200006,-2.24200010,-0.69099998,14164.000000,4.405000,0.000000,1.000000,182.000000,15.000000,0.008966,6810.000000,2167.690186,0.675190,0.984766,0.668638,0.316128,0.008966,0.015234,0.063019,0.003894,1.000000
3.56800008,-2.20499992,-0.73900002,14179.000000,4.194000,0.000000,1.000000,176.000000,12.000000,0.014917,6156.000000,1959.515625,0.648217,0.977005,0.495539,0.481465,0.014917,0.022995,0.059861,0.005913,1.000000
3.46199989,-3.08299994,-0.60900003,14383.000000,4.635000,0.000000,1.000000,254.000000,15.000000,0.028180,4189.000000,1333.400024,0.655748,0.956926,0.442389,0.514537,0.028180,0.043074,0.060057,0.010948,1.000000
2.81900001,-4.15700006,-0.65100002,14642.000000,5.023000,0.000000,1.000000,254.000000,15.000000,0.087083,1207.000000,384.200012,0.540895,0.874556,0.189618,0.684938,0.087083,0.125444,0.001111,0.021386,1.000000
1.98899996,2.03500009,-0.40599999,14978.000000,2.845000,0.000000,2.000000,12.000000,3.000000,0.173817,33.000000,10.504226,0.724476,0.686386,0.177047,0.509338,0.173817,0.313614,0.115415,0.062913,1.000000
2.31200004,2.08800006,-0.53799999,15057.000000,3.115000,0.000000,2.000000,7.000000,3.000000,0.155208,57.000000,18.143663,0.754136,0.701618,0.325703,0.375915,0.155208,0.298382,0.002013,0.060383,1.000000
2.37899995,1.87399995,-0.48699999,15127.000000,3.028000,0.000000,2.000000,19.000000,4.000000,0.153018,79.000000,25.146481,0.791299,0.731812,0.216277,0.515535,0.153018,0.268188,0.003757,0.068597,1.000000
3.69099998,2.62700009,-0.84299999,15190.000000,4.531000,0.000000,1.000000,204.000000,13.000000,0.013916,6533.000000,2079.518311,0.659175,0.979779,0.412618,0.567161,0.013916,0.020221,0.058046,0.006120,1.000000
3.70000005,2.61400008,-0.84600002,15194.000000,4.530000,0.000000,1.000000,202.000000,13.000000,0.013524,6518.000000,2074.743896,0.658344,0.980311,0.416501,0.563811,0.013524,0.019689,0.058103,0.005926,1.000000
3.87500000,2.60400009,-0.78500003,15215.000000,4.668000,0.000000,1.000000,198.000000,12.000000,0.013021,7025.000000,2236.126953,0.687801,0.979287,0.549280,0.430007,0.013021,0.020713,0.060196,0.006022,1.000000
3.60999990,2.05599999,-0.82200003,15302.000000,4.155000,0.000000,1.000000,206.000000,13.000000,0.015476,5821.000000,1852.881836,0.636653,0.978203,0.364843,0.613360,0.015476,0.021797,0.048436,0.006330,1.000000
3.41700006,1.59800005,-0.69300002,15385.000000,3.773000,0.000000,1.000000,254.000000,15.000000,0.029061,5063.000000,1611.602905,0.602754,0.960175,0.290781,0.669394,0.029061,0.039825,0.037425,0.010123,1.000000
3.31500006,1.50999999,-0.75400001,15400.000000,3.642000,0.000000,1.000000,250.000000,15.000000,0.034027,4538.000000,1444.490234,0.572648,0.953632,0.269931,0.683701,0.034027,0.046368,0.031260,0.010486,1.000000
2.25900006,0.95300001,-0.41200000,15423.000000,2.452000,0.000000,2.000000,11.000000,3.000000,0.122708,75.000000,23.873241,0.740373,0.773437,0.393239,0.380198,0.122708,0.226563,0.147789,0.047899,1.000000
3.84999990,1.50399995,-0.77999997,15453.000000,4.134000,0.000000,1.000000,75.000000,9.000000,0.008500,7219.000000,2297.878906,0.659873,0.987016,0.501631,0.485385,0.008500,0.012984,0.056253,0.003698,1.000000
3.25200009,1.27100003,-0.81500000,15459.000000,3.492000,0.000000,1.000000,220.000000,15.000000,0.023956,4605.000000,1465.817017,0.553588,0.968924,0.235064,0.733860,0.023956,0.031076,0.030996,0.007423,1.000000
3.52999997,0.94300002,-0.71499997,15576.000000,3.653000,0.000000,1.000000,230.000000,15.000000,0.018287,6667.000000,2122.171875,0.614203,0.973777,0.381480,0.592297,0.018287,0.026223,0.054553,0.006606,1.000000
2.72600007,0.56599998,-0.61900002,15639.000000,2.784000,0.000000,1.000000,220.000000,15.000000,0.075614,1395.000000,444.042267,0.490454,0.869421,0.465763,0.403658,0.075614,0.130579,0.137011,0.014760,1.000000
1.95899999,0.23500000,-0.40300000,15733.000000,1.973000,0.000000,2.000000,8.000000,2.000000,0.115489,50.000000,15.915494,0.652738,0.822191,0.183997,0.638194,0.115489,0.177809,0.071683,0.038089,1.000000
3.49399996,0.33600000,-0.78299999,15757.000000,3.510000,0.000000,1.000000,136.000000,12.000000,0.012716,6811.000000,2168.008545,0.603162,0.982087,0.372862,0.609225,0.012716,0.017913,0.059221,0.004573,1.000000
3.39499998,0.27900001,-0.83700001,15772.000000,3.406000,0.000000,1.000000,146.000000,11.000000,0.016739,6192.000000,1970.974731,0.586360,0.977352,0.307675,0.669677,0.016739,0.022648,0.052849,0.005769,1.000000
3.69400001,-0.19200000,-0.66399997,15900.000000,3.699000,0.000000,1.000000,85.000000,8.000000,0.014008,8129.000000,2587.541016,0.657250,0.979302,0.436191,0.543111,0.014008,0.020698,0.062072,0.005996,1.000000
3.58599997,-0.51700002,-0.72000003,15970.000000,3.623000,0.000000,1.000000,70.000000,12.000000,0.013323,7510.000000,2390.507080,0.634667,0.980849,0.399086,0.581763,0.013323,0.019151,0.056709,0.005340,1.000000
3.51699996,-0.84399998,-0.78600001,16068.000000,3.617000,0.000000,1.000000,14.000000,4.000000,0.016293,7029.000000,2237.400146,0.623904,0.976317,0.406236,0.570081,0.016293,0.023683,0.055355,0.006093,1.000000
3.07699990,-0.74900001,-0.69000000,16072.000000,3.167000,0.000000,1.000000,158.000000,10.000000,0.049378,4240.000000,1349.633911,0.537087,0.932911,0.224519,0.708392,0.049378,0.067089,0.019365,0.013013,1.000000
3.07399988,-0.75500000,-0.55000001,16082.000000,3.165000,0.000000,1.000000,202.000000,13.000000,0.070307,3992.000000,1270.692993,0.532952,0.899429,0.229318,0.670111,0.070307,0.100571,0.013098,0.017132,1.000000
2.87800002,-0.92799997,-0.51300001,16162.000000,3.024000,0.000000,1.000000,164.000000,11.000000,0.096978,2701.000000,859.755005,0.489552,0.855517,0.200882,0.654635,0.096978,0.144483,0.030225,0.019471,1.000000
3.54099989,-1.68499994,-0.61900002,16308.000000,3.922000,0.000000,1.000000,178.000000,12.000000,0.016145,6874.000000,2188.062012,0.643037,0.975561,0.464865,0.510696,0.016145,0.024439,0.056809,0.006313,1.000000
3.26799989,-1.82299995,-0.81000000,16361.000000,3.742000,0.000000,1.000000,192.000000,13.000000,0.017519,5274.000000,1678.766235,0.581230,0.976317,0.304503,0.671814,0.017519,0.023683,0.048716,0.005900,1.000000
2.88899994,-1.83299994,-0.56999999,16439.000000,3.421000,0.000000,1.000000,240.000000,15.000000,0.106433,2834.000000,902.090210,0.552036,0.838123,0.197175,0.640948,0.106433,0.161877,0.033682,0.025906,1.000000
2.30100012,-1.75999999,-0.45500001,16539.000000,2.897000,0.000000,2.000000,121.000000,8.000000,0.120610,112.000000,35.650707,0.763432,0.766508,0.468942,0.297567,0.120610,0.233492,0.185736,0.049813,1.000000
2.75399995,-2.90000010,-0.44000000,16729.000000,3.999000,0.000000,2.000000,7.000000,3.000000,0.147885,1196.000000,380.698608,0.591323,0.706080,0.399648,0.306432,0.147885,0.293920,0.341392,0.036528,1.000000
3.73000002,-4.07800007,-0.58399999,16749.000000,5.527000,0.000000,1.000000,248.000000,15.000000,0.022473,3734.000000,1188.569092,0.699083,0.960524,0.677644,0.282880,0.022473,0.039476,0.067886,0.009823,1.000000
3.39800000,-5.14499998,-0.59600002,16919.000000,6.166000,0.000000,1.000000,148.000000,10.000000,0.047983,1969.000000,626.752136,0.642774,0.924574,0.421098,0.503475,0.047983,0.075426,0.065262,0.016581,1.000000
2.58899999,-4.09700012,-0.35299999,16957.000000,4.846000,0.000000,2.000000,5.000000,5.000000,0.098558,216.000000,68.754936,0.596626,0.827921,0.401802,0.426119,0.098558,0.172079,0.577024,0.026331,1.000000
2.94600010,-4.89200020,-0.38999999,16975.000000,5.710000,0.000000,2.000000,8.000000,5.000000,0.148549,1005.000000,319.901428,0.525059,0.758225,0.144033,0.614192,0.148549,0.241775,0.064378,0.031530,1.000000
3.76300001,2.65700006,-0.81699997,17444.000000,4.606000,0.000000,1.000000,178.000000,12.000000,0.014161,6803.000000,2165.462158,0.673861,0.978652,0.464797,0.513856,0.014161,0.021348,0.059435,0.006391,1.000000
3.76099992,2.63400006,-0.81699997,17448.000000,4.591000,0.000000,1.000000,204.000000,14.000000,0.013747,6755.000000,2150.183105,0.671509,0.979350,0.460766,0.518584,0.013747,0.020650,0.059106,0.006177,1.000000
3.68499994,2.56100011,-0.80100000,17452.000000,4.488000,0.000000,1.000000,204.000000,14.000000,0.014927,6445.000000,2051.507080,0.657440,0.978404,0.403597,0.574807,0.014927,0.021596,0.057140,0.006506,1.000000
2.70600009,1.22399998,-0.46200001,17642.000000,2.970000,0.000000,1.000000,254.000000,15.000000,0.104534,596.000000,189.712692,0.613669,0.806035,0.467587,0.338447,0.104534,0.193965,0.283692,0.028832,1.000000
4.11499977,1.85099995,-0.69400001,17646.000000,4.512000,0.000000,1.000000,232.000000,15.000000,0.010040,7428.000000,2364.405762,0.699503,0.982321,0.725433,0.256888,0.010040,0.017679,0.057748,0.004735,1.000000
2.41899991,0.75000000,-0.41800001,17773.000000,2.533000,0.000000,2.000000,6.000000,2.000000,0.160340,95.000000,30.239439,0.813016,0.668281,0.405413,0.262868,0.160340,0.331719,0.052737,0.071763,1.000000
3.08800006,0.80800003,-0.73900002,17830.000000,3.192000,0.000000,1.000000,208.000000,15.000000,0.046300,4032.000000,1283.425415,0.522773,0.937586,0.223203,0.714383,0.046300,0.062414,0.012452,0.011707,1.000000
3.98699999,0.65600002,-0.68099999,17929.000000,4.041000,0.000000,1.000000,140.000000,14.000000,0.006487,8594.000000,2735.555176,0.668720,0.988103,0.810193,0.177909,0.006487,0.011897,0.064791,0.002732,1.000000
3.24300003,-0.68199998,-0.69599998,18298.000000,3.314000,0.000000,1.000000,176.000000,12.000000,0.030034,5401.000000,1719.191650,0.574604,0.959229,0.275948,0.683281,0.030034,0.040771,0.040852,0.009449,1.000000
3.49900007,-0.76999998,-0.82700002,18305.000000,3.583000,0.000000,1.000000,113.000000,8.000000,0.015082,6919.000000,2202.385986,0.616508,0.978615,0.375194,0.603421,0.015082,0.021385,0.055863,0.005632,1.000000
2.98799992,-0.91600001,-0.63800001,18396.000000,3.126000,0.000000,1.000000,117.000000,10.000000,0.069233,3682.000000,1172.016968,0.513414,0.902474,0.213617,0.688857,0.069233,0.097526,0.003121,0.015935,1.000000
3.32299995,-1.35899997,-0.78600001,18479.000000,3.590000,0.000000,1.000000,192.000000,13.000000,0.020399,6062.000000,1929.594482,0.593083,0.972279,0.303502,0.668777,0.020399,0.027721,0.047088,0.007094,1.000000
2.36199999,-1.08000004,-0.44999999,18538.000000,2.597000,0.000000,2.000000,5.000000,2.000000,0.120098,115.000000,36.605637,0.760180,0.797723,0.279716,0.518006,0.120098,0.202277,0.008920,0.051762,1.000000
3.43300009,-2.00200009,-0.72700000,18641.000000,3.974000,0.000000,1.000000,200.000000,13.000000,0.017771,5874.000000,1869.752197,0.621990,0.973912,0.415878,0.558034,0.017771,0.026088,0.054788,0.006502,1.000000
3.11199999,-1.83500004,-0.58099997,18654.000000,3.613000,0.000000,1.000000,212.000000,14.000000,0.061431,4267.000000,1358.228271,0.580218,0.912014,0.256305,0.655710,0.061431,0.087986,0.018394,0.017779,1.000000
3.39599991,-2.02900004,-0.54799998,18667.000000,3.956000,0.000000,1.000000,246.000000,15.000000,0.033424,5551.000000,1766.938110,0.628456,0.948675,0.432912,0.515762,0.033424,0.051325,0.050617,0.011539,1.000000
3.09299994,-1.93900001,-0.65600002,18677.000000,3.651000,0.000000,1.000000,216.000000,14.000000,0.053895,4143.000000,1318.757813,0.573129,0.924250,0.254002,0.670249,0.053895,0.075750,0.022573,0.015609,1.000000
2.79699993,-1.85899997,-0.66600001,18700.000000,3.359000,0.000000,1.000000,198.000000,12.000000,0.086862,2363.000000,752.166260,0.514994,0.872092,0.216726,0.655366,0.086862,0.127908,0.042174,0.019280,1.000000
2.85200000,-1.88199997,-0.45899999,18719.000000,3.417000,0.000000,1.000000,254.000000,15.000000,0.125383,2308.000000,734.659180,0.545149,0.788672,0.262803,0.525870,0.125383,0.211328,0.127816,0.028298,1.000000
3.45000005,-3.07100010,-0.62000000,18874.000000,4.619000,0.000000,1.000000,252.000000,15.000000,0.027236,4176.000000,1329.262085,0.651933,0.958705,0.433597,0.525108,0.027236,0.041295,0.059984,0.010525,1.000000
1.86000001,-1.92299998,-0.27800000,18975.000000,2.675000,0.000000,2.000000,19.000000,4.000000,0.171448,82.000000,26.101410,0.755504,0.620576,0.454213,0.166363,0.171448,0.379424,0.135486,0.064598,1.000000
3.59100008,-4.06400013,-0.73600000,19001.000000,5.423000,0.000000,1.000000,232.000000,15.000000,0.012547,3482.000000,1108.354980,0.663213,0.980152,0.542279,0.437872,0.012547,0.019848,0.062786,0.005261,1.000000
3.48499990,-4.21700001,-0.82499999,19028.000000,5.471000,0.000000,1.000000,188.000000,12.000000,0.014244,3032.000000,965.115540,0.641403,0.978292,0.480567,0.497725,0.014244,0.021708,0.060133,0.005557,1.000000
2.97799993,-4.22900009,-0.70800000,19116.000000,5.173000,0.000000,1.000000,208.000000,14.000000,0.057503,1688.000000,537.307068,0.566818,0.918143,0.259815,0.658328,0.057503,0.081857,0.021841,0.016047,1.000000
2.60299993,-4.01499987,-0.61900002,19161.000000,4.785000,0.000000,2.000000,3.000000,1.000000,0.106573,542.000000,172.523956,0.512951,0.825999,0.284695,0.541304,0.106573,0.174001,0.241018,0.022172,1.000000
2.50799990,-3.90899992,-0.30500001,19205.000000,4.644000,0.000000,2.000000,160.000000,10.000000,0.100371,85.000000,27.056339,0.741665,0.847839,0.211666,0.636173,0.100371,0.152161,0.717274,0.045303,1.000000
3.07999992,-5.03599977,-0.35499999,19227.000000,5.903000,0.000000,2.000000,7.000000,5.000000,0.130111,1152.000000,366.692993,0.541446,0.777626,0.264360,0.513265,0.130111,0.222374,0.108935,0.028829,1.000000
2.88800001,-4.86299992,-0.44600001,19229.000000,5.656000,0.000000,2.000000,8.000000,3.000000,0.148036,951.000000,302.712708,0.515063,0.765554,0.114824,0.650730,0.148036,0.234446,0.047693,0.030782,1.000000
3.01699996,-4.96899986,-0.34700000,19231.000000,5.813000,0.000000,2.000000,5.000000,4.000000,0.150775,1031.000000,328.177490,0.520002,0.738717,0.210364,0.528353,0.150775,0.261283,0.102084,0.030811,1.000000
2.01200008,2.07299995,-0.41800001,19494.000000,2.889000,0.000000,2.000000,123.000000,8.000000,0.172662,34.000000,10.822536,0.730388,0.696682,0.150083,0.546599,0.172662,0.303318,0.115414,0.064295,1.000000
3.98200011,2.87199998,-0.60699999,19684.000000,4.909000,0.000000,1.000000,226.000000,15.000000,0.014930,7759.000000,2469.766357,0.719895,0.972275,0.801552,0.170723,0.014930,0.027725,0.078499,0.007312,1.000000
3.65100002,2.45900011,-0.56199998,19719.000000,4.402000,0.000000,1.000000,254.000000,15.000000,0.025594,6136.000000,1953.149414,0.662922,0.962193,0.401580,0.560613,0.025594,0.037807,0.057022,0.010610,1.000000
2.88000011,1.94099998,-0.59600002,19729.000000,3.473000,0.000000,1.000000,254.000000,15.000000,0.102523,1448.000000,460.912689,0.547677,0.833946,0.287572,0.546374,0.102523,0.166054,0.142652,0.023997,1.000000
3.75399995,2.47399998,-0.57999998,19731.000000,4.495000,0.000000,1.000000,254.000000,15.000000,0.020496,6488.000000,2065.194580,0.675553,0.968507,0.473604,0.494903,0.020496,0.031493,0.058013,0.008846,1.000000
3.64199996,2.08599997,-0.83999997,19816.000000,4.197000,0.000000,1.000000,202.000000,13.000000,0.013986,5953.000000,1894.898682,0.640104,0.980183,0.377264,0.602920,0.013986,0.019817,0.049326,0.005813,1.000000
4.17600012,2.12199998,-0.65499997,19857.000000,4.684000,0.000000,1.000000,254.000000,15.000000,0.010331,7259.000000,2310.611328,0.705684,0.981194,0.782743,0.198451,0.010331,0.018806,0.059882,0.004946,1.000000
3.68400002,1.73300004,-0.75700003,19899.000000,4.071000,0.000000,1.000000,244.000000,15.000000,0.015372,6407.000000,2039.411377,0.648455,0.977867,0.395547,0.582320,0.015372,0.022133,0.049389,0.006457,1.000000
2.81200004,0.27399999,-0.64300001,20274.000000,2.825000,0.000000,1.000000,222.000000,14.000000,0.084127,2012.000000,640.439453,0.489364,0.869061,0.294567,0.574494,0.084127,0.130939,0.070762,0.016714,1.000000
